Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2024-06-01T04:00:00Z,BFH,41.99,-11,Market On Open,Filled,-461.89, 
2024-06-01T04:00:00Z,ENVA,61.94,6,Market On Open,Filled,371.64, 
2024-06-01T04:00:00Z,TWO,12.92,28,Market On Open,Filled,361.76, 
2024-06-01T04:00:00Z,PRAA,21.93,53,Market On Open,Filled,1162.29, 
2024-06-01T04:00:00Z,BZH,29.12,11,Market On Open,Filled,320.32, 
2024-06-01T04:00:00Z,BRSP,6.14,109,Market On Open,Filled,669.26, 
2024-06-01T04:00:00Z,UNFI,12.07,-168,Market On Open,Filled,-2027.76, 
2024-06-01T04:00:00Z,CYH,3.99,-244,Market On Open,Filled,-973.56, 
2024-06-01T04:00:00Z,VHI,19.5,-93,Market On Open,Filled,-1813.5, 
2024-06-01T04:00:00Z,OPY,45.93,-12,Market On Open,Filled,-551.16, 
2024-06-01T04:00:00Z,SENEA,59.2,6,Market On Open,Filled,355.2, 
2024-06-01T04:00:00Z,SLRN,4.17,139,Market On Open,Filled,579.63, 
2024-06-01T04:00:00Z,LSEA,9.96,152,Market On Open,Filled,1513.92, 
2024-07-01T08:01:00Z,LSEA,8.79,-779,Market On Open,Filled,-6847.41,Liquidated 
2024-07-01T08:01:00Z,UNFI,12.83,-644,Market On Open,Filled,-8262.52,Liquidated 
2024-07-01T08:01:00Z,SLRN,4.24,-1873,Market On Open,Filled,-7941.52,Liquidated 
2024-07-01T08:01:00Z,KKR,104.2,-4,Market On Open,Filled,-416.8, 
2024-07-01T08:01:00Z,JEF,49.9,-16,Market On Open,Filled,-798.4, 
2024-07-01T08:01:00Z,BFH,44.97,-16,Market On Open,Filled,-719.52, 
2024-07-01T08:01:00Z,SEDG,24.22,299,Market On Open,Filled,7241.78, 
2024-07-01T08:01:00Z,TWO,13.05,-30,Market On Open,Filled,-391.5, 
2024-07-01T08:01:00Z,OPEN,1.78,467,Market On Open,Filled,831.26, 
2024-07-01T08:01:00Z,HE,8.31,124,Market On Open,Filled,1030.44, 
2024-07-01T08:01:00Z,HOV,136.51,53,Market On Open,Filled,7235.03, 
2024-07-01T08:01:00Z,PRAA,19.52,26,Market On Open,Filled,507.52, 
2024-07-01T08:01:00Z,VHI,17.74,27,Market On Open,Filled,478.98, 
2024-07-01T08:01:00Z,OPY,49.22,-12,Market On Open,Filled,-590.64, 
2024-07-01T08:01:00Z,CYH,3.34,298,Market On Open,Filled,995.32, 
2024-07-01T08:01:00Z,AMCX,9.38,783,Market On Open,Filled,7344.54, 
