Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2024-07-01T08:01:00Z,BFH,44.75,-10,Market On Open,Filled,-447.5, 
2024-07-01T08:01:00Z,SEDG,25.03,211,Market On Open,Filled,5281.33, 
2024-07-01T08:01:00Z,OPEN,1.82,342,Market On Open,Filled,622.44, 
2024-07-01T08:01:00Z,HE,9.14,98,Market On Open,Filled,895.72, 
2024-07-01T08:01:00Z,HOV,141.43,37,Market On Open,Filled,5232.91, 
2024-07-01T08:01:00Z,PRAA,19.7,20,Market On Open,Filled,394, 
2024-07-01T08:01:00Z,BRSP,5.77,39,Market On Open,Filled,225.03, 
2024-07-01T08:01:00Z,VHI,17.75,20,Market On Open,Filled,355, 
2024-07-01T08:01:00Z,OPY,48.26,-8,Market On Open,Filled,-386.08, 
2024-07-01T08:01:00Z,CYH,3.38,218,Market On Open,Filled,736.84, 
2024-07-01T08:01:00Z,AMCX,9.66,554,Market On Open,Filled,5351.64, 
2024-08-01T08:01:00Z,CYH,5.27,-1593,Market On Open,Filled,-8395.11,Liquidated 
2024-08-01T08:01:00Z,KKR,123.77,-52,Market On Open,Filled,-6436.04,Liquidated 
2024-08-01T08:01:00Z,HOV,211.25,-37,Market On Open,Filled,-7816.25,Liquidated 
2024-08-01T08:01:00Z,SEDG,29.04,-211,Market On Open,Filled,-6127.44,Liquidated 
2024-08-01T08:01:00Z,CNH,10.29,103,Market On Open,Filled,1059.87, 
2024-08-01T08:01:00Z,JEF,58.59,5,Market On Open,Filled,292.95, 
2024-08-01T08:01:00Z,SNEX,83.63,8,Market On Open,Filled,669.04, 
2024-08-01T08:01:00Z,ENVA,86.45,-12,Market On Open,Filled,-1037.4, 
2024-08-01T08:01:00Z,HE,16.52,-196,Market On Open,Filled,-3237.92, 
2024-08-01T08:01:00Z,TWO,13.55,77,Market On Open,Filled,1043.35, 
2024-08-01T08:01:00Z,FBRT,13.23,48,Market On Open,Filled,635.04, 
2024-08-01T08:01:00Z,PRAA,26.47,-25,Market On Open,Filled,-661.75, 
2024-08-01T08:01:00Z,BRSP,5.7,209,Market On Open,Filled,1191.3, 
2024-08-01T08:01:00Z,COMM,2.61,2541,Market On Open,Filled,6632.01, 
2024-08-01T08:01:00Z,OPY,51.42,17,Market On Open,Filled,874.14, 
2024-08-01T08:01:00Z,MERC,7.38,863,Market On Open,Filled,6368.94, 
2024-08-01T08:01:00Z,AMCX,11.16,37,Market On Open,Filled,412.92, 
2024-08-01T08:01:00Z,CRMT,69.79,95,Market On Open,Filled,6630.05, 
2024-08-01T08:01:00Z,LSEA,12.93,540,Market On Open,Filled,6982.2, 
2024-08-01T08:01:00Z,SENEB,60.39,13,Market On Open,Filled,785.07, 
2024-09-03T08:01:00Z,COMM,3.72,-2541,Market On Open,Filled,-9452.52,Liquidated 
2024-09-03T08:01:00Z,MERC,5.91,-863,Market On Open,Filled,-5100.33,Liquidated 
2024-09-03T08:01:00Z,CRMT,60.15,-95,Market On Open,Filled,-5714.25,Liquidated 
2024-09-03T08:01:00Z,KKR,122.125,52,Market On Open,Filled,6350.5, 
2024-09-03T08:01:00Z,BFH,57.27,-8,Market On Open,Filled,-458.16, 
2024-09-03T08:01:00Z,HE,10.68,212,Market On Open,Filled,2264.16, 
2024-09-03T08:01:00Z,OPEN,2.1,135,Market On Open,Filled,283.5, 
2024-09-03T08:01:00Z,TWO,14.1,-26,Market On Open,Filled,-366.6, 
2024-09-03T08:01:00Z,SEDG,23.81,268,Market On Open,Filled,6381.08, 
2024-09-03T08:01:00Z,PRAA,22.88,33,Market On Open,Filled,755.04, 
2024-09-03T08:01:00Z,BZH,30.99,20,Market On Open,Filled,619.8, 
2024-09-03T08:01:00Z,BRSP,5.9,-49,Market On Open,Filled,-289.1, 
2024-09-03T08:01:00Z,VHI,29.2,-76,Market On Open,Filled,-2219.2, 
2024-09-03T08:01:00Z,CYD,11.14,594,Market On Open,Filled,6617.16, 
2024-09-03T08:01:00Z,AMCX,9.79,73,Market On Open,Filled,714.67, 
